iter	Logloss
327	0.01879187797
328	0.01871283522
329	0.01864242987
330	0.01849839137
331	0.01846345493
332	0.01844113416
333	0.01842171379
334	0.01834269501
335	0.01827188827
336	0.01818932947
337	0.01816819427
338	0.0180938741
339	0.01804068953
340	0.01794569712
341	0.01787145357
342	0.01785100128
343	0.01780413847
344	0.01779051515
345	0.01769391449
346	0.01764533402
347	0.0175210628
348	0.01735820434
349	0.01726602015
350	0.01723867682
351	0.01717246219
352	0.01716306762
353	0.01710055042
354	0.01701226811
355	0.01688800333
356	0.0168322784
357	0.01678764926
358	0.01673635639
359	0.01669235461
360	0.01661636169
361	0.01657202974
362	0.0164958469
363	0.01648162063
364	0.01643321876
365	0.01642610972
366	0.0163208859
367	0.01626846751
368	0.01623853759
369	0.01618746956
370	0.01617228167
371	0.01601405232
372	0.01596703609
373	0.01592455571
374	0.0158999653
375	0.01586749858
376	0.01584318612
377	0.01575309071
378	0.01565354494
379	0.01559813687
380	0.01551865086
381	0.01549587071
382	0.01549461899
383	0.01539811633
384	0.01535478035
385	0.01532138725
386	0.01525748545
387	0.01523413762
388	0.01515439033
389	0.01508667148
390	0.01503693912
391	0.0149619973
392	0.01490047382
393	0.01483961525
394	0.01480163949
395	0.01473274154
396	0.01470781589
397	0.01467158869
398	0.01463015707
399	0.01457513434
400	0.01455903147
401	0.01455314964
402	0.01450398009
403	0.01441665296
404	0.0143934889
405	0.01438963898
406	0.01434428472
407	0.01430653136
408	0.01421361608
409	0.01417949421
410	0.01416780327
411	0.01413946212
412	0.01407888135
413	0.01403540522
414	0.01398453966
415	0.01396111722
416	0.01389391381
417	0.01386936444
418	0.01383068455
419	0.01380154386
420	0.01371887144
421	0.01361255516
422	0.01358507526
423	0.01355491674
424	0.01354258003
425	0.01353215071
426	0.0134794796
427	0.0134404681
428	0.01337393394
429	0.01331299073
430	0.01329237815
431	0.01326303925
432	0.01324678506
433	0.01315955882
434	0.01308539641
435	0.0130267592
436	0.01296717433
437	0.01296365217
438	0.01294175097
439	0.01289499316
440	0.01284332767
441	0.01280978611
442	0.01278096525
443	0.0127065174
444	0.01265185169
445	0.01262172971
446	0.01259172015
447	0.01249256136
448	0.01248943685
449	0.01243841016
450	0.0124047101
451	0.01238327612
452	0.01230254634
453	0.01225243634
454	0.01220344746
455	0.0121762809
456	0.01213106362
457	0.01212081832
458	0.0120718052
459	0.01205838723
460	0.01198347859
461	0.01193111043
462	0.01186737458
463	0.01183701705
464	0.01179423803
465	0.01170629678
466	0.01169156114
467	0.01167066628
468	0.01165672929
469	0.01164226065
470	0.01162906796
471	0.01161548259
472	0.01155107419
473	0.01149999063
474	0.0114695408
475	0.01144278647
476	0.0114077434
477	0.01135573473
478	0.01132664446
479	0.01132420201
480	0.01127548763
481	0.01127075148
482	0.01119448324
483	0.01113168334
484	0.01110762789
485	0.01106758424
486	0.0110545673
487	0.01103315103
488	0.01099975639
489	0.0109916569
490	0.01097233204
491	0.01095412484
492	0.01093240938
493	0.01090530639
494	0.0108852101
495	0.01085907164
496	0.01084430885
497	0.01076674672
498	0.01075594258
499	0.01070675542
500	0.01070569077
501	0.01066607868
502	0.01059857908
503	0.01059481843
504	0.01058848826
505	0.01055818683
506	0.01054709148
507	0.01052573004
508	0.01046132038
509	0.01041596675
510	0.01039673061
511	0.01036677569
512	0.01035265296
513	0.01030798822
514	0.01030794601
515	0.0102332574
516	0.01023177353
517	0.01022251976
518	0.01017504573
519	0.01010605032
520	0.01009428023
521	0.01009261633
522	0.01006287958
523	0.01004237254
524	0.01004075706
525	0.01004074664
526	0.009988915766
527	0.009964838991
528	0.009899640514
529	0.009894941591
530	0.009854334708
531	0.009845933799
532	0.009826311294
533	0.009785961353
534	0.009784432789
535	0.009754887256
536	0.009714380597
537	0.009684942969
538	0.009677252742
539	0.009624922392
540	0.009588066875
541	0.009550945154
542	0.009533847637
543	0.009519377478
544	0.009486688146
545	0.009486686493
546	0.009455190211
547	0.009416085539
548	0.009374238099
549	0.009342771413
550	0.009315057606
551	0.009290486957
552	0.009281472694
553	0.009265995591
554	0.00925877506
555	0.009243030169
556	0.009205815403
557	0.009193418895
558	0.009169411381
559	0.009152814364
560	0.009116212022
561	0.009072595775
562	0.00906493175
563	0.009059410534
564	0.009053390355
565	0.009031256579
566	0.008992574305
567	0.00898949081
568	0.008969014213
569	0.008945449497
570	0.008909779214
571	0.008884942292
572	0.008869160666
573	0.008850371195
574	0.008789353887
575	0.008772211604
576	0.008758535018
577	0.008709271008
578	0.008675637678
579	0.008670031551
580	0.00866036599
581	0.008645297845
582	0.008617497063
583	0.008604783881
584	0.00856750047
585	0.008557106764
586	0.008553615541
587	0.008527058563
588	0.008497634283
589	0.008464574579
590	0.008444431895
591	0.008413291741
592	0.008393902376
593	0.008376272585
594	0.008359353294
595	0.00833053388
596	0.008289183857
597	0.008277026399
598	0.008259614661
599	0.008251200018
600	0.008216714804
601	0.008195927773
602	0.008194768821
603	0.008173399606
604	0.008142896437
605	0.008114270354
606	0.008081183998
607	0.008069156803
608	0.00803355719
609	0.008026559009
610	0.008006594182
611	0.007968394639
612	0.007942649526
613	0.007913999542
614	0.007911502483
615	0.007901566444
616	0.007854508491
617	0.00782916508
618	0.007799530933
619	0.007776295759
620	0.007768030585
621	0.007761847252
622	0.007755327824
623	0.007742261129
624	0.007725699389
625	0.007708567367
626	0.007678186565
627	0.007660244157
628	0.007633205599
629	0.007611465094
630	0.00759966061
631	0.007579904615
632	0.007576863758
633	0.007554663639
634	0.00753832711
635	0.007526710158
636	0.007517867791
637	0.007500341075
638	0.007467442552
639	0.007454240757
640	0.007438908328
641	0.007422983875
642	0.007414407852
643	0.007400160452
644	0.007376179971
645	0.007344726034
646	0.007344648448
647	0.00733355842
648	0.007323769372
649	0.007316388058
650	0.007279049552
651	0.007271782559
652	0.007249695453
653	0.007229386606
654	0.007207098235
655	0.007192461339
656	0.007163730057
657	0.007143699526
658	0.007120669919
659	0.007106425687
660	0.007105779708
661	0.007087550205
662	0.007055417327
663	0.007035030813
664	0.007019383879
665	0.006998630424
666	0.006996950329
667	0.00698102557
668	0.006968658299
669	0.006957385178
670	0.006925833825
671	0.006921280243
672	0.006912868363
673	0.006879974454
674	0.006860357265
675	0.00685264464
676	0.006837909589
677	0.006798297266
678	0.006783886138
679	0.00677223906
680	0.006751814234
681	0.006742250556
682	0.006711797678
683	0.006698095659
684	0.006681305046
685	0.006658158123
686	0.006654433259
687	0.006646950226
688	0.00663624826
689	0.006624089688
690	0.006622164184
691	0.006595847175
692	0.00659412376
693	0.006580230709
694	0.006564229202
695	0.006534873344
696	0.006524898967
697	0.006503001599
698	0.006502913302
699	0.006499927665
700	0.006493259898
701	0.006476682863
702	0.006460973701
703	0.006431058638
704	0.006412986862
705	0.006401068906
706	0.006394055527
707	0.006353800269
708	0.006352103685
709	0.0063493874
710	0.006335895206
711	0.006317574059
712	0.006301407667
713	0.00627817714
714	0.006266858838
715	0.006258854963
716	0.006252385544
717	0.006234799431
718	0.006223469258
719	0.006219741048
720	0.006207184546
721	0.006191236779
722	0.006181882041
723	0.006178717445
724	0.006171845518
725	0.006166409972
726	0.006150291295
727	0.006144626437
728	0.006138427284
729	0.006138391922
730	0.006123808344
731	0.006096106909
732	0.006092403173
733	0.006073239557
734	0.006057759984
735	0.006043084512
736	0.006043079537
737	0.005998950256
738	0.00599183265
739	0.005975592116
740	0.005969984551
741	0.00595809778
742	0.005931600514
743	0.005912777145
744	0.005897711861
745	0.005867045397
746	0.005839725423
747	0.005822947908
748	0.00580533182
749	0.005785116604
750	0.005773022689
751	0.005767589147
752	0.005757272716
753	0.005747498347
754	0.005739381165
755	0.005732763701
756	0.005725087528
757	0.005707618404
758	0.005697182342
759	0.005686412917
760	0.005670401631
761	0.005657825308
762	0.005652099781
763	0.005634770672
764	0.005612651892
765	0.005591708613
766	0.005585988176
767	0.005582144791
768	0.005575873745
769	0.005559792111
770	0.005541856486
771	0.005533265133
772	0.005530947104
773	0.005522609269
774	0.005508861654
775	0.005487081469
776	0.00547837866
777	0.005466576494
778	0.005449484301
779	0.005445660049
780	0.005441398567
781	0.005430340738
782	0.00541503285
783	0.005401011895
784	0.005388076807
785	0.005377988394
786	0.00536994648
787	0.005352857335
788	0.005341252659
789	0.00532881161
790	0.005324396455
791	0.005317993272
792	0.005303630779
793	0.00530006238
794	0.005290901893
795	0.0052881482
796	0.005270925373
797	0.005266473622
798	0.005259818784
799	0.005246459152
800	0.005238944523
801	0.005228193793
802	0.005208368707
803	0.00520219451
804	0.005187944423
805	0.005171178271
806	0.005168396067
807	0.005145747299
808	0.005124304322
809	0.005124297742
810	0.005113996197
811	0.005095884316
812	0.00509584759
813	0.005091259271
814	0.005077425688
815	0.005066729443
816	0.005059210806
817	0.005046236726
818	0.005033833275
819	0.005012275186
820	0.004996454921
821	0.004990402318
822	0.004976347042
823	0.004959283429
824	0.004946907249
825	0.004926834361
826	0.004923471187
827	0.004917432833
828	0.004915287887
829	0.004905500884
830	0.004880338623
831	0.004868770878
832	0.004839983643
833	0.004839981254
834	0.00483997137
835	0.004837412364
836	0.004833795451
837	0.004818178575
838	0.004813044521
839	0.004811008195
840	0.004803892529
841	0.004798172732
842	0.004798167259
843	0.004788439711
844	0.004786942831
845	0.004786303363
846	0.004782040021
847	0.004774752917
848	0.00476867958
849	0.004762711366
850	0.004761183421
851	0.0047507881
852	0.004737697703
853	0.004737694174
854	0.00472172059
855	0.004715641785
856	0.004699523435
857	0.004698891667
858	0.004698788538
859	0.00468751721
860	0.004675477136
861	0.004669806685
862	0.004669806166
863	0.004664309489
864	0.004645132749
865	0.004631301928
866	0.004617969548
867	0.004617620749
868	0.00460958909
869	0.00460205686
870	0.004586135245
871	0.004580029151
872	0.004575670744
873	0.004575668923
874	0.00457471498
875	0.004572258803
876	0.00457172937
877	0.004571682112
878	0.004571676166
879	0.004571174669
880	0.004558940289
881	0.004552117528
882	0.00455141561
883	0.004549376894
884	0.004542919823
885	0.004525153319
886	0.004514694351
887	0.004504441561
888	0.004504387467
889	0.004502521961
890	0.004498267731
891	0.004492567011
892	0.004481922135
893	0.004481917008
894	0.004481557811
895	0.004479615009
896	0.004473059653
897	0.004468344718
898	0.00446833348
899	0.004468320797
900	0.004468314477
901	0.00446830764
902	0.004459611266
903	0.004457649736
904	0.004452010116
905	0.004442110879
906	0.00443862846
907	0.004438616
908	0.004438590424
909	0.004438584615
910	0.004438578815
911	0.004438577367
912	0.00443857592
913	0.004438569508
914	0.004436615489
915	0.004436493345
916	0.004427223666
917	0.004414928159
918	0.004414358892
919	0.00440839038
920	0.004407225015
921	0.004395414379
922	0.004386743997
923	0.004386742929
924	0.004386721014
925	0.004380409076
926	0.004359798384
927	0.004348046654
928	0.004347734157
929	0.004347725975
930	0.004346646714
931	0.004338647688
932	0.004326054589
933	0.004314533183
934	0.004306758477
935	0.004301573167
936	0.004294387388
937	0.004294379558
938	0.004275344088
939	0.004261962632
940	0.00426195154
941	0.004246968386
942	0.004246967081
943	0.004235630842
944	0.004231226346
945	0.004224295122
946	0.004214998098
947	0.004208208772
948	0.004205081168
949	0.004205081168
950	0.004200403613
951	0.004190942902
952	0.004190939709
953	0.004184089279
954	0.00417440026
955	0.004174394947
956	0.004174362234
957	0.004174360099
958	0.004167822784
959	0.004167821794
960	0.004166048935
961	0.004162400477
962	0.00414368023
963	0.004143673151
964	0.00414367027
965	0.004141302292
966	0.004137616051
967	0.004130653105
968	0.00413064281
969	0.004130641276
970	0.004120446964
971	0.004111669631
972	0.004111653511
973	0.00411164562
974	0.004101359353
975	0.004092749969
976	0.004084133151
977	0.004076145169
978	0.004076143925
979	0.004063575448
980	0.004063569682
981	0.004063566953
982	0.004046051329
983	0.004037144485
984	0.00403612191
985	0.004036111678
986	0.004036028582
987	0.004036025731
988	0.00403018666
989	0.004028604767
990	0.004022092283
991	0.004022087049
992	0.004014243436
993	0.004014239669
994	0.004001084783
995	0.003993466937
996	0.003992909083
997	0.003992904767
998	0.003992904755
999	0.003986749821
